"LSOA21CD","RGN23NM","BSC_Blue_withgaps_withLondon","BSC_Blue_withgaps_noLondon","BSC_Blue_nogaps_withLondon","BSC_Blue_nogaps_noLondon","BSC_BlueProximate_withgaps_withLondon","BSC_BlueProximate_withgaps_noLondon","BSC_BlueProximate_nogaps_withLondon","BSC_BlueProximate_nogaps_noLondon","BGC_Blue_withgaps_withLondon","BGC_Blue_withgaps_noLondon","BGC_Blue_nogaps_withLondon","BGC_Blue_nogaps_noLondon","BGC_BlueProximate_withgaps_withLondon","BGC_BlueProximate_withgaps_noLondon","BGC_BlueProximate_nogaps_withLondon","BGC_BlueProximate_nogaps_noLondon"
"E01020188","South West",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"E01020189","South West",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"E01020190","South West",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"E01020191","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020192","South West",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
"E01020193","South West",0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
"E01020194","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020195","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020196","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020197","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020198","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020199","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020200","South West",0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"E01020201","South West",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"E01020202","South West",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
"E01020203","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020204","South West",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
"E01020205","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020206","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020208","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020209","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020210","South West",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
"E01020211","South West",0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
"E01020212","South West",0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
"E01020213","South West",0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
"E01020214","South West",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
"E01020215","South West",0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
"E01020216","South West",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
"E01020217","South West",0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
"E01020218","South West",0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
"E01020219","South West",0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
"E01020220","South West",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
"E01020221","South West",0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
"E01020222","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"E01020223","South West",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
"E01020224","South West",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
"E01020225","South West",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
"E01020226","South West",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
"E01020227","South West",0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
"E01020228","South West",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"E01020230","South West",0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"E01020231","South West",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"E01020232","South West",0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"E01020233","South West",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"E01020234","South West",0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"E01020235","South West",0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"E01020236","South West",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
"E01020237","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020238","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020239","South West",0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
"E01020240","South West",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"E01020241","South West",0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
"E01020242","South West",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"E01020243","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020244","South West",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"E01020245","South West",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"E01020246","South West",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"E01020247","South West",0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
"E01020248","South West",0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
"E01020249","South West",0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
"E01020250","South West",0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1
"E01020251","South West",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"E01020252","South West",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"E01020253","South West",0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1
"E01020254","South West",0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1
"E01020255","South West",0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1
"E01020256","South West",0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
"E01020257","South West",0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1
"E01020258","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020259","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020260","South West",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"E01020261","South West",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"E01020262","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020263","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020264","South West",0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"E01020265","South West",0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"E01020266","South West",0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"E01020267","South West",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"E01020268","South West",0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"E01020269","South West",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"E01020270","South West",0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"E01020271","South West",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"E01020272","South West",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"E01020273","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020274","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020275","South West",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"E01020276","South West",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"E01020277","South West",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"E01020278","South West",0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
"E01020279","South West",1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"E01020280","South West",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"E01020281","South West",0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"E01020282","South West",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"E01020283","South West",0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"E01020284","South West",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"E01020285","South West",0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"E01020286","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020287","South West",0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
"E01020288","South West",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"E01020289","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020290","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020291","South West",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"E01020292","South West",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"E01020293","South West",0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
"E01020294","South West",0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
"E01020295","South West",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"E01020296","South West",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"E01020297","South West",0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"E01020298","South West",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"E01020299","South West",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"E01020300","South West",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"E01020301","South West",0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
"E01020302","South West",0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
"E01020303","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020304","South West",0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
"E01020305","South West",0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
"E01020306","South West",0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
"E01020307","South West",0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
"E01020308","South West",0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
"E01020309","South West",0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
"E01020311","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020312","South West",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"E01020313","South West",0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"E01020314","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020315","South West",0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
"E01020316","South West",0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
"E01020317","South West",0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
"E01020318","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020319","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020320","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020321","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020323","South West",0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
"E01020324","South West",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
"E01020325","South West",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
"E01020326","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020327","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020328","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020329","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020330","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020331","South West",0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
"E01020332","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"E01020333","South West",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
"E01020334","South West",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
"E01020335","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"E01020336","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"E01020337","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"E01020338","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"E01020339","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020340","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020341","South West",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
"E01020342","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"E01020343","South West",0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
"E01020344","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020345","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020346","South West",0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
"E01020347","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020348","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020349","South West",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"E01020350","South West",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"E01020351","South West",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
"E01020352","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020353","South West",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
"E01020354","South West",0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
"E01020355","South West",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"E01020356","South West",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"E01020357","South West",0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
"E01020358","South West",0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
"E01020359","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020360","South West",0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
"E01020361","South West",0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
"E01020362","South West",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"E01020363","South West",0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
"E01020364","South West",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"E01020365","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020366","South West",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
"E01020367","South West",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"E01020369","South West",0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
"E01020370","South West",0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
"E01020371","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020372","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020373","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020374","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020375","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020376","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020377","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020378","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020379","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020380","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020381","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020382","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020383","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020384","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020385","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020386","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020387","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020388","South West",0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
"E01020389","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020390","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020391","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020392","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020393","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020394","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020395","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020396","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020397","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020398","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020400","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020401","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020402","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020403","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020404","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020405","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020406","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020407","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020408","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020409","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020410","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020411","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020412","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020413","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020414","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020415","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020416","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020417","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020418","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020419","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020420","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020421","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020422","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020423","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020424","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020425","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020426","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020427","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020428","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020429","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020430","South West",0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
"E01020431","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020432","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020433","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020434","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020435","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020436","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020437","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020438","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020439","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020440","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020441","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020442","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020443","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020444","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020445","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020446","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020447","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020448","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020449","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020450","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020452","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020453","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020454","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020456","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020457","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020458","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020460","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020462","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020463","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020464","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020465","South West",0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
"E01020466","South West",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"E01020467","South West",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"E01020468","South West",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"E01020469","South West",0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
"E01020470","South West",0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
"E01020471","South West",0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
"E01020472","South West",0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
"E01020473","South West",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"E01020474","South West",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"E01020475","South West",0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
"E01020476","South West",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"E01020477","South West",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"E01020478","South West",0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"E01020479","South West",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"E01020480","South West",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"E01020481","South West",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"E01020482","South West",0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"E01020483","South West",0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"E01020484","South West",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"E01020485","South West",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"E01020486","South West",0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"E01020487","South West",0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"E01020488","South West",0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"E01020489","South West",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"E01020490","South West",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"E01020491","South West",0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
"E01020492","South West",0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
"E01020493","South West",0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
"E01020494","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020495","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020496","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020497","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020498","South West",0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
"E01020499","South West",0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
"E01020500","South West",0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
"E01020501","South West",0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
"E01020502","South West",0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
"E01020503","South West",0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
"E01020504","South West",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"E01020505","South West",0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
"E01020506","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020507","South West",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"E01020508","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020509","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020510","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020511","South West",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"E01020512","South West",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"E01020513","South West",0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
"E01020514","South West",0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
"E01020515","South West",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"E01020516","South West",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"E01020517","South West",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"E01020518","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020519","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020520","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020523","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020524","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020525","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020526","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020527","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020528","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020529","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020530","South West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01020531","South West",0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
"E01020532","South West",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
